1e-06	-20.7539
0.100001	-20.7539
0.200001	-18.6210
0.300001	-20.7539
0.400001	-22.5091
0.500001	-24.0225
0.600001	-25.4064
0.700001	-26.7704
0.800001	-28.2234
0.900001	-29.8594
1	-31.7336
1.1	-33.8376
1.2	-36.085
1.3	-38.3181
1.4	-40.338
1.5	-41.9539
1.6	-43.0357
1.7	-43.5488
1.8	-43.5506
1.9	-43.1474
2	-42.4435
2.1	-41.5212
2.2	-40.4519
2.3	-39.3082
2.4	-38.1599
2.5	-37.0616
2.6	-36.0443
2.7	-35.1151
2.8	-34.2635
2.9	-33.467
3	-32.6943
3.1	-31.9064
3.2	-31.0587
3.3	-30.1068
3.4	-29.0127
3.5	-27.7512
3.6	-26.3131
3.7	-24.7059
3.8	-22.9511
3.9	-21.0825
4	-19.1424
4.1	-17.1785
4.2	-15.2411
4.3	-13.3787
4.4	-11.6343
4.5	-10.0405
4.6	-8.61448
4.7	-7.35413
4.8	-6.23555
4.9	-5.21296
5	-4.22137
5.1	-3.18206
5.2	-2.01037
5.3	-0.625452
5.4	1.03856
5.5	3.01969
5.6	5.31379
5.7	7.85912
5.8	10.5224
5.9	13.0921
6	15.2892
6.1	16.8058
6.2	17.3744
6.3	16.8509
6.4	15.2635
6.5	12.7866
6.6	9.66206
6.7	6.18439
6.8	2.84013
6.9	0.440118
7	-0.0625841
7.1	1.87587
7.2	5.76583
7.3	9.87432
7.4	12.0254
7.5	11.1887
7.6	8.05447
7.7	3.87537
7.8	-0.612526
7.9	-5.18866
8	-9.75949
8.1	-14.1339
8.2	-18.0212
8.3	-21.1625
8.4	-23.4391
8.5	-24.8323
8.6	-25.2843
8.7	-24.6373
8.8	-22.7637
8.9	-19.7587
9	-15.955
9.1	-11.7275
9.2	-7.26973
9.3	-2.51781
9.4	2.69931
9.5	8.43607
9.6	14.6437
9.7	21.4463
