0.313,0.424405
0.314,0.421643
0.315,0.418907
0.316,0.416196
0.317,0.413511
0.318,0.410852
0.319,0.408216
0.32,0.405607
0.321,0.403022
0.322,0.40046
0.323,0.397922
0.324,0.395407
0.325,0.392916
0.326,0.390448
0.327,0.388003
0.328,0.38558
0.329,0.383178
0.33,0.3808
0.331,0.378442
0.332,0.376105
0.333,0.373789
0.334,0.371495
0.335,0.369221
0.336,0.366967
0.337,0.364733
0.338,0.36252
0.339,0.360325
0.34,0.358149
0.341,0.355993
0.342,0.353856
0.343,0.351738
0.344,0.349638
0.345,0.347556
0.346,0.345493
0.347,0.343446
0.348,0.341419
0.349,0.339408
0.35,0.337414
0.351,0.335438
0.352,0.333477
0.353,0.331534
0.354,0.329608
0.355,0.327697
0.356,0.325803
0.357,0.323925
0.358,0.322062
0.359,0.320215
0.36,0.318383
0.361,0.316566
0.362,0.314765
0.363,0.312978
0.364,0.311206
0.365,0.309449
0.366,0.307706
0.367,0.305978
0.368,0.304263
0.369,0.302562
0.37,0.300875
0.371,0.299202
0.372,0.297542
0.373,0.295895
0.374,0.294262
0.375,0.292643
0.376,0.291034
0.377,0.28944
0.378,0.287859
0.379,0.28629
0.38,0.284732
0.381,0.283187
0.382,0.281656
0.383,0.280135
0.384,0.278626
0.385,0.277128
0.386,0.275643
0.387,0.27417
0.388,0.272707
0.389,0.271256
0.39,0.269816
0.391,0.268387
0.392,0.266969
0.393,0.265562
0.394,0.264165
0.395,0.26278
0.396,0.261404
0.397,0.26004
0.398,0.258684
0.399,0.25734
0.4,0.256005
0.401,0.254681
0.402,0.253366
0.403,0.252062
0.404,0.250766
0.405,0.249481
0.406,0.248205
0.407,0.246939
0.408,0.245681
0.409,0.244433
0.41,0.243194
0.411,0.241964
0.412,0.240743
0.413,0.239531
0.414,0.238327
0.415,0.237133
0.416,0.235947
0.417,0.23477
0.418,0.233601
0.419,0.23244
0.42,0.231287
0.421,0.230143
0.422,0.229008
0.423,0.227879
0.424,0.226759
0.425,0.225647
0.426,0.224542
0.427,0.223446
0.428,0.222357
0.429,0.221277
0.43,0.220203
0.431,0.219137
0.432,0.218078
0.433,0.217027
0.434,0.215983
0.435,0.214946
0.436,0.213916
0.437,0.212893
0.438,0.211877
0.439,0.210868
0.44,0.209866
0.441,0.208871
0.442,0.207883
0.443,0.206901
0.444,0.205926
0.445,0.204958
0.446,0.203996
0.447,0.203041
0.448,0.202091
0.449,0.201148
0.45,0.200212
0.451,0.199282
0.452,0.198358
0.453,0.19744
0.454,0.196528
0.455,0.195622
0.456,0.194723
0.457,0.193828
0.458,0.192941
0.459,0.192058
0.46,0.191182
0.461,0.190311
0.462,0.189446
0.463,0.188586
0.464,0.187732
0.465,0.186884
0.466,0.186041
0.467,0.185203
0.468,0.18437
0.469,0.183544
0.47,0.182722
0.471,0.181906
0.472,0.181095
0.473,0.180289
0.474,0.179488
0.475,0.178692
0.476,0.177901
0.477,0.177115
0.478,0.176334
0.479,0.175558
0.48,0.174787
0.481,0.17402
0.482,0.173259
0.483,0.172502
0.484,0.17175
0.485,0.171003
0.486,0.17026
0.487,0.169521
0.488,0.168788
0.489,0.168059
0.49,0.167333
0.491,0.166613
0.492,0.165897
0.493,0.165185
0.494,0.164479
0.495,0.163776
0.496,0.163077
0.497,0.162382
0.498,0.161692
0.499,0.161006
0.5,0.160323
0.501,0.159646
0.502,0.158972
0.503,0.158302
0.504,0.157636
0.505,0.156974
0.506,0.156316
0.507,0.155662
0.508,0.155012
0.509,0.154366
0.51,0.153723
0.511,0.153084
0.512,0.152449
0.513,0.151818
0.514,0.15119
0.515,0.150567
0.516,0.149946
0.517,0.149329
0.518,0.148716
0.519,0.148107
0.52,0.1475
0.521,0.146898
0.522,0.146299
0.523,0.145703
0.524,0.145111
0.525,0.144522
0.526,0.143936
0.527,0.143354
0.528,0.142776
0.529,0.1422
0.53,0.141628
0.531,0.141058
0.532,0.140493
0.533,0.13993
0.534,0.13937
0.535,0.138814
0.536,0.138261
0.537,0.137711
0.538,0.137164
0.539,0.13662
0.54,0.136079
0.541,0.135541
0.542,0.135006
0.543,0.134474
0.544,0.133945
0.545,0.133418
0.546,0.132896
0.547,0.132375
0.548,0.131858
0.549,0.131343
0.55,0.130831
0.551,0.130322
0.552,0.129815
0.553,0.129312
0.554,0.128811
0.555,0.128313
0.556,0.127818
0.557,0.127325
0.558,0.126835
0.559,0.126348
0.56,0.125862
0.561,0.12538
0.562,0.124901
0.563,0.124424
0.564,0.123949
0.565,0.123477
0.566,0.123008
0.567,0.122541
0.568,0.122076
0.569,0.121614
0.57,0.121154
0.571,0.120697
0.572,0.120242
0.573,0.11979
0.574,0.11934
0.575,0.118892
0.576,0.118447
0.577,0.118004
0.578,0.117563
0.579,0.117125
0.58,0.116688
0.581,0.116254
0.582,0.115823
0.583,0.115393
0.584,0.114966
0.585,0.114541
0.586,0.114118
0.587,0.113697
0.588,0.113279
0.589,0.112862
0.59,0.112448
0.591,0.112036
0.592,0.111626
0.593,0.111218
0.594,0.110812
0.595,0.110409
0.596,0.110007
0.597,0.109607
0.598,0.109209
0.599,0.108813
0.6,0.108419
0.601,0.108028
0.602,0.107638
0.603,0.10725
0.604,0.106864
0.605,0.10648
0.606,0.106098
0.607,0.105718
0.608,0.105339
0.609,0.104963
0.61,0.104588
0.611,0.104215
0.612,0.103844
0.613,0.103475
0.614,0.103108
0.615,0.102743
0.616,0.102379
0.617,0.102017
0.618,0.101657
0.619,0.101298
0.62,0.100942
0.621,0.100587
0.622,0.100233
0.623,0.0998819
0.624,0.0995318
0.625,0.0991838
0.626,0.0988375
0.627,0.0984926
0.628,0.0981493
0.629,0.0978081
0.63,0.0974682
0.631,0.0971299
0.632,0.0967933
0.633,0.096458
0.634,0.0961247
0.635,0.095793
0.636,0.0954625
0.637,0.0951337
0.638,0.0948068
0.639,0.0944811
0.64,0.094157
0.641,0.0938345
0.642,0.0935135
0.643,0.0931937
0.644,0.0928758
0.645,0.0925591
0.646,0.0922442
0.647,0.0919305
0.648,0.0916183
0.649,0.0913076
0.65,0.0909983
0.651,0.0906906
0.652,0.0903842
0.653,0.0900794
0.654,0.0897756
0.655,0.0894736
0.656,0.0891727
0.657,0.0888732
0.658,0.0885752
0.659,0.0882785
0.66,0.0879832
0.661,0.0876893
0.662,0.0873968
0.663,0.0871053
0.664,0.0868155
0.665,0.0865267
0.666,0.0862393
0.667,0.0859532
0.668,0.0856684
0.669,0.0853849
0.67,0.0851028
0.671,0.084822
0.672,0.0845424
0.673,0.0842639
0.674,0.0839869
0.675,0.0837109
0.676,0.0834361
0.677,0.0831626
0.678,0.0828904
0.679,0.0826194
0.68,0.0823496
0.681,0.0820811
0.682,0.0818134
0.683,0.0815474
0.684,0.0812822
0.685,0.0810181
0.686,0.0807557
0.687,0.0804941
0.688,0.0802336
0.689,0.079974
0.69,0.0797159
0.691,0.079459
0.692,0.0792029
0.693,0.0789483
0.694,0.0786945
0.695,0.0784418
0.696,0.0781903
0.697,0.0779399
0.698,0.0776906
0.699,0.0774424
0.7,0.0771953
0.701,0.076949
0.702,0.0767042
0.703,0.07646
0.704,0.0762173
0.705,0.0759754
0.706,0.0757345
0.707,0.0754946
0.708,0.0752559
0.709,0.0750181
0.71,0.0747812
0.711,0.0745455
0.712,0.0743106
0.713,0.074077
0.714,0.0738442
0.715,0.0736123
0.716,0.0733815
0.717,0.0731517
0.718,0.0729228
0.719,0.072695
0.72,0.0724678
0.721,0.072242
0.722,0.0720168
0.723,0.0717929
0.724,0.0715696
0.725,0.0713473
0.726,0.071126
0.727,0.0709056
0.728,0.0706862
0.729,0.0704674
0.73,0.0702498
0.731,0.0700332
0.732,0.0698172
0.733,0.0696022
0.734,0.0693883
0.735,0.0691751
0.736,0.0689627
0.737,0.0687513
0.738,0.0685405
0.739,0.0683308
0.74,0.0681221
0.741,0.0679139
0.742,0.0677069
0.743,0.0675005
0.744,0.067295
0.745,0.0670903
0.746,0.0668865
0.747,0.0666835
0.748,0.0664814
0.749,0.0662802
0.75,0.0660795
0.751,0.0658799
0.752,0.0656808
0.753,0.0654826
0.754,0.0652855
0.755,0.065089
0.756,0.0648932
0.757,0.0646983
0.758,0.0645039
0.759,0.0643106
0.76,0.0641181
0.761,0.0639261
0.762,0.0637349
0.763,0.0635447
0.764,0.0633551
0.765,0.0631662
0.766,0.0629782
0.767,0.0627908
0.768,0.0626043
0.769,0.0624182
0.77,0.0622332
0.771,0.0620487
0.772,0.0618652
0.773,0.0616821
0.774,0.0614998
0.775,0.0613183
0.776,0.0611375
0.777,0.0609574
0.778,0.060778
0.779,0.0605994
0.78,0.0604212
0.781,0.060244
0.782,0.0600673
0.783,0.0598915
0.784,0.0597162
0.785,0.0595416
0.786,0.0593676
0.787,0.0591944
0.788,0.0590219
0.789,0.0588498
0.79,0.0586786
0.791,0.0585079
0.792,0.0583381
0.793,0.0581688
0.794,0.0580001
0.795,0.057832
0.796,0.0576647
0.797,0.057498
0.798,0.0573319
0.799,0.0571665
0.8,0.0570018
0.801,0.0568375
0.802,0.056674
0.803,0.056511
0.804,0.0563486
0.805,0.0561868
0.806,0.0560257
0.807,0.0558652
0.808,0.0557053
0.809,0.0555461
0.81,0.0553875
0.811,0.0552292
0.812,0.0550718
0.813,0.0549148
0.814,0.0547584
0.815,0.0546026
0.816,0.0544474
0.817,0.0542928
0.818,0.0541388
0.819,0.0539854
0.82,0.0538326
0.821,0.0536801
0.822,0.0535285
0.823,0.0533772
0.824,0.0532267
0.825,0.0530766
0.826,0.0529271
0.827,0.0527781
0.828,0.0526297
0.829,0.0524818
0.83,0.0523343
0.831,0.0521876
0.832,0.0520412
0.833,0.0518956
0.834,0.0517503
0.835,0.0516056
0.836,0.0514617
0.837,0.051318
0.838,0.051175
0.839,0.0510324
0.84,0.0508902
0.841,0.0507487
0.842,0.0506078
0.843,0.0504672
0.844,0.0503271
0.845,0.0501877
0.846,0.0500487
0.847,0.0499101
0.848,0.0497721
0.849,0.0496347
0.85,0.0494977
0.851,0.0493612
0.852,0.049225
0.853,0.0490896
0.854,0.0489544
0.855,0.0488198
0.856,0.0486858
0.857,0.0485522
0.858,0.048419
0.859,0.0482863
0.86,0.0481541
0.861,0.0480224
0.862,0.047891
0.863,0.0477603
0.864,0.0476299
0.865,0.0475001
0.866,0.0473706
0.867,0.0472416
0.868,0.0471132
0.869,0.0469852
0.87,0.0468576
0.871,0.0467302
0.872,0.0466036
0.873,0.0464773
0.874,0.0463514
0.875,0.0462261
0.876,0.0461011
0.877,0.0459767
0.878,0.0458525
0.879,0.0457288
0.88,0.0456056
0.881,0.0454828
0.882,0.0453605
0.883,0.0452384
0.884,0.0451169
0.885,0.0449959
0.886,0.0448751
0.887,0.0447548
0.888,0.044635
0.889,0.0445155
0.89,0.0443965
0.891,0.0442778
0.892,0.0441596
0.893,0.0440419
0.894,0.0439243
0.895,0.0438074
0.896,0.0436908
0.897,0.0435745
0.898,0.0434586
0.899,0.0433433
0.9,0.0432283
0.901,0.0431136
0.902,0.0429994
0.903,0.0428855
0.904,0.0427721
0.905,0.0426588
0.906,0.0425462
0.907,0.0424339
0.908,0.0423219
0.909,0.0422102
0.91,0.0420992
0.911,0.0419883
0.912,0.0418778
0.913,0.0417678
0.914,0.0416581
0.915,0.0415487
0.916,0.0414398
0.917,0.0413311
0.918,0.0412229
0.919,0.0411149
0.92,0.0410075
0.921,0.0409003
0.922,0.0407934
0.923,0.0406869
0.924,0.0405808
0.925,0.0404751
0.926,0.0403697
0.927,0.0402647
0.928,0.0401599
0.929,0.0400556
0.93,0.0399515
0.931,0.0398479
0.932,0.0397445
0.933,0.0396415
0.934,0.0395388
0.935,0.0394365
0.936,0.0393345
0.937,0.0392329
0.938,0.0391316
0.939,0.0390307
0.94,0.0389299
0.941,0.0388297
0.942,0.0387296
0.943,0.03863
0.944,0.0385307
0.945,0.0384316
0.946,0.0383329
0.947,0.0382345
0.948,0.0381365
0.949,0.0380388
0.95,0.0379412
0.951,0.0378442
0.952,0.0377474
0.953,0.0376509
0.954,0.0375546
0.955,0.0374589
0.956,0.0373633
0.957,0.037268
0.958,0.0371731
0.959,0.0370785
0.96,0.0369841
0.961,0.0368901
0.962,0.0367963
0.963,0.0367029
0.964,0.0366097
0.965,0.036517
0.966,0.0364244
0.967,0.0363321
0.968,0.0362401
0.969,0.0361486
0.97,0.0360571
0.971,0.035966
0.972,0.0358753
0.973,0.0357848
0.974,0.0356947
0.975,0.0356046
0.976,0.0355151
0.977,0.0354257
0.978,0.0353365
0.979,0.0352477
0.98,0.0351593
0.981,0.0350711
0.982,0.0349831
0.983,0.0348953
0.984,0.0348079
0.985,0.0347208
0.986,0.0346338
0.987,0.0345473
0.988,0.0344609
0.989,0.034375
0.99,0.0342891
0.991,0.0342036
0.992,0.0341183
0.993,0.0340333
0.994,0.0339486
0.995,0.0338642
0.996,0.03378
0.997,0.0336961
0.998,0.0336124
0.999,0.033529
1,0.0334458
1.001,0.0333628
1.002,0.0332803
1.003,0.0331979
1.004,0.0331157
1.005,0.0330338
1.006,0.0329522
1.007,0.0328709
1.008,0.0327898
1.009,0.0327088
1.01,0.0326282
1.011,0.0325477
1.012,0.0324677
1.013,0.0323877
1.014,0.032308
1.015,0.0322286
1.016,0.0321496
1.017,0.0320706
1.018,0.0319919
1.019,0.0319134
1.02,0.0318352
1.021,0.0317573
1.022,0.0316794
1.023,0.031602
1.024,0.0315247
1.025,0.0314477
1.026,0.0313709
1.027,0.0312943
1.028,0.031218
1.029,0.0311418
1.03,0.031066
1.031,0.0309903
1.032,0.0309149
1.033,0.0308398
1.034,0.0307647
1.035,0.0306901
1.036,0.0306155
1.037,0.0305413
1.038,0.0304671
1.039,0.0303933
1.04,0.0303196
1.041,0.0302462
1.042,0.030173
1.043,0.0301
1.044,0.0300273
1.045,0.0299548
1.046,0.0298824
1.047,0.0298103
1.048,0.0297384
1.049,0.0296667
1.05,0.0295952
1.051,0.0295239
1.052,0.0294529
1.053,0.029382
1.054,0.0293114
1.055,0.029241
1.056,0.0291708
1.057,0.0291008
1.058,0.029031
1.059,0.0289613
1.06,0.028892
1.061,0.0288228
1.062,0.0287539
1.063,0.028685
1.064,0.0286164
1.065,0.028548
1.066,0.0284798
1.067,0.0284119
1.068,0.0283441
1.069,0.0282765
1.07,0.0282092
1.071,0.0281419
1.072,0.0280749
1.073,0.0280081
1.074,0.0279415
1.075,0.0278751
1.076,0.0278088
1.077,0.0277429
1.078,0.027677
1.079,0.0276114
1.08,0.0275459
1.081,0.0274806
1.082,0.0274155
1.083,0.0273506
1.084,0.0272859
1.085,0.0272213
1.086,0.0271571
1.087,0.0270929
1.088,0.0270289
1.089,0.0269652
1.09,0.0269015
1.091,0.0268381
1.092,0.0267749
1.093,0.0267118
1.094,0.026649
1.095,0.0265863
1.096,0.0265237
1.097,0.0264614
1.098,0.0263993
1.099,0.0263372
1.1,0.0262754
1.101,0.0262138
1.102,0.0261523
1.103,0.026091
1.104,0.0260299
1.105,0.025969
1.106,0.0259082
1.107,0.0258476
1.108,0.0257872
1.109,0.025727
1.11,0.0256668
1.111,0.025607
1.112,0.0255472
1.113,0.0254877
1.114,0.0254282
1.115,0.025369
1.116,0.02531
1.117,0.0252511
1.118,0.0251923
1.119,0.0251337
1.12,0.0250753
1.121,0.025017
1.122,0.0249589
1.123,0.0249011
1.124,0.0248432
1.125,0.0247857
1.126,0.0247282
1.127,0.024671
1.128,0.0246138
1.129,0.0245568
1.13,0.0245
1.131,0.0244435
1.132,0.024387
1.133,0.0243306
1.134,0.0242744
1.135,0.0242184
1.136,0.0241626
1.137,0.0241068
1.138,0.0240513
1.139,0.0239958
1.14,0.0239406
1.141,0.0238855
1.142,0.0238305
1.143,0.0237758
1.144,0.0237212
1.145,0.0236667
1.146,0.0236123
1.147,0.0235582
1.148,0.0235041
1.149,0.0234502
1.15,0.0233964
1.151,0.0233429
1.152,0.0232894
1.153,0.0232361
1.154,0.0231829
1.155,0.0231299
1.156,0.0230771
1.157,0.0230243
1.158,0.0229717
1.159,0.0229193
1.16,0.022867
1.161,0.0228149
1.162,0.0227629
1.163,0.0227109
1.164,0.0226592
1.165,0.0226077
1.166,0.0225562
1.167,0.0225049
1.168,0.0224537
1.169,0.0224026
1.17,0.0223518
1.171,0.022301
1.172,0.0222504
1.173,0.0221999
1.174,0.0221495
1.175,0.0220993
1.176,0.0220493
1.177,0.0219993
1.178,0.0219495
1.179,0.0218998
1.18,0.0218502
1.181,0.0218009
1.182,0.0217516
1.183,0.0217024
1.184,0.0216534
1.185,0.0216045
1.186,0.0215558
1.187,0.0215071
1.188,0.0214586
1.189,0.0214103
1.19,0.0213621
1.191,0.021314
1.192,0.0212659
1.193,0.0212181
1.194,0.0211703
1.195,0.0211228
1.196,0.0210753
1.197,0.021028
1.198,0.0209808
1.199,0.0209336
1.2,0.0208867
1.201,0.0208399
1.202,0.0207932
1.203,0.0207465
1.204,0.0207
1.205,0.0206537
1.206,0.0206075
1.207,0.0205614
1.208,0.0205154
1.209,0.0204695
1.21,0.0204237
1.211,0.0203782
1.212,0.0203326
1.213,0.0202872
1.214,0.0202419
1.215,0.0201969
1.216,0.0201518
1.217,0.0201069
1.218,0.0200621
1.219,0.0200175
1.22,0.0199728
1.221,0.0199284
1.222,0.0198841
1.223,0.0198399
1.224,0.0197958
1.225,0.0197518
1.226,0.019708
1.227,0.0196642
1.228,0.0196205
1.229,0.0195771
1.23,0.0195336
1.231,0.0194903
1.232,0.0194471
1.233,0.0194041
1.234,0.0193611
1.235,0.0193182
1.236,0.0192755
1.237,0.0192329
1.238,0.0191903
1.239,0.0191479
1.24,0.0191056
1.241,0.0190634
1.242,0.0190213
1.243,0.0189794
1.244,0.0189375
1.245,0.0188957
1.246,0.0188541
1.247,0.0188125
1.248,0.0187711
1.249,0.0187298
1.25,0.0186885
1.251,0.0186474
1.252,0.0186064
1.253,0.0185655
1.254,0.0185246
1.255,0.018484
1.256,0.0184433
1.257,0.0184029
1.258,0.0183625
1.259,0.0183221
1.26,0.018282
1.261,0.0182419
1.262,0.0182019
1.263,0.0181621
1.264,0.0181223
1.265,0.0180826
1.266,0.018043
1.267,0.0180035
1.268,0.0179642
1.269,0.0179248
1.27,0.0178857
1.271,0.0178467
1.272,0.0178076
1.273,0.0177687
1.274,0.01773
1.275,0.0176913
1.276,0.0176527
1.277,0.0176142
1.278,0.0175758
1.279,0.0175375
1.28,0.0174993
1.281,0.0174612
1.282,0.0174232
1.283,0.0173853
1.284,0.0173474
1.285,0.0173097
1.286,0.0172722
1.287,0.0172346
1.288,0.0171972
1.289,0.0171598
1.29,0.0171225
1.291,0.0170854
1.292,0.0170483
1.293,0.0170114
1.294,0.0169745
1.295,0.0169377
1.296,0.016901
1.297,0.0168644
1.298,0.0168279
1.299,0.0167914
1.3,0.0167551
1.301,0.0167189
1.302,0.0166827
1.303,0.0166466
1.304,0.0166106
1.305,0.0165748
1.306,0.016539
1.307,0.0165032
1.308,0.0164677
1.309,0.0164321
1.31,0.0163967
1.311,0.0163613
1.312,0.016326
1.313,0.0162909
1.314,0.0162558
1.315,0.0162208
1.316,0.0161858
1.317,0.016151
1.318,0.0161163
1.319,0.0160816
1.32,0.016047
1.321,0.0160125
1.322,0.0159781
1.323,0.0159438
1.324,0.0159095
1.325,0.0158754
1.326,0.0158413
1.327,0.0158073
1.328,0.0157734
1.329,0.0157396
1.33,0.0157059
1.331,0.0156722
1.332,0.0156387
1.333,0.0156051
1.334,0.0155717
1.335,0.0155384
1.336,0.0155051
1.337,0.015472
1.338,0.0154389
1.339,0.0154059
1.34,0.0153729
1.341,0.0153402
1.342,0.0153074
1.343,0.0152747
1.344,0.015242
1.345,0.0152095
1.346,0.0151771
1.347,0.0151447
1.348,0.0151124
1.349,0.0150802
1.35,0.0150481
1.351,0.015016
1.352,0.014984
1.353,0.0149521
1.354,0.0149203
1.355,0.0148885
1.356,0.0148569
1.357,0.0148253
1.358,0.0147937
1.359,0.0147623
1.36,0.014731
1.361,0.0146996
1.362,0.0146684
1.363,0.0146373
1.364,0.0146062
1.365,0.0145752
1.366,0.0145443
1.367,0.0145135
1.368,0.0144827
1.369,0.014452
1.37,0.0144213
1.371,0.0143908
1.372,0.0143604
1.373,0.0143299
1.374,0.0142996
1.375,0.0142693
1.376,0.0142391
1.377,0.0142091
1.378,0.014179
1.379,0.014149
1.38,0.0141191
1.381,0.0140893
1.382,0.0140595
1.383,0.0140298
1.384,0.0140002
1.385,0.0139707
1.386,0.0139412
1.387,0.0139118
1.388,0.0138825
1.389,0.0138532
1.39,0.013824
1.391,0.0137948
1.392,0.0137658
1.393,0.0137368
1.394,0.0137079
1.395,0.013679
1.396,0.0136503
1.397,0.0136215
1.398,0.0135929
1.399,0.0135643
1.4,0.0135358
1.401,0.0135073
1.402,0.0134789
1.403,0.0134506
1.404,0.0134224
1.405,0.0133942
1.406,0.0133661
1.407,0.0133381
1.408,0.01331
1.409,0.0132821
1.41,0.0132542
1.411,0.0132265
1.412,0.0131987
1.413,0.0131711
1.414,0.0131435
1.415,0.013116
1.416,0.0130885
1.417,0.0130611
1.418,0.0130338
1.419,0.0130065
1.42,0.0129794
1.421,0.0129522
1.422,0.0129251
1.423,0.0128981
1.424,0.0128711
1.425,0.0128442
1.426,0.0128174
1.427,0.0127907
1.428,0.0127639
1.429,0.0127373
1.43,0.0127107
1.431,0.0126842
1.432,0.0126578
1.433,0.0126313
1.434,0.012605
1.435,0.0125788
1.436,0.0125525
1.437,0.0125264
1.438,0.0125003
1.439,0.0124743
1.44,0.0124483
1.441,0.0124224
1.442,0.0123965
1.443,0.0123708
1.444,0.012345
1.445,0.0123193
1.446,0.0122937
1.447,0.0122682
1.448,0.0122427
1.449,0.0122172
1.45,0.0121919
1.451,0.0121665
1.452,0.0121413
1.453,0.012116
1.454,0.0120909
1.455,0.0120658
1.456,0.0120408
1.457,0.0120159
1.458,0.0119909
1.459,0.0119661
1.46,0.0119413
1.461,0.0119165
1.462,0.0118919
1.463,0.0118672
1.464,0.0118426
1.465,0.0118181
1.466,0.0117936
1.467,0.0117693
1.468,0.0117449
1.469,0.0117206
1.47,0.0116964
1.471,0.0116722
