0	1	0	2	0.517199
0	1	0	2	0.517199
0	1	0	2	0.517199
0	1	0	2	0.517199
0	1	0	2	0.517198
0	1	0	2	0.517198
0	1	0	2	0.517197
0	1	0	2	0.517196
0	1	0	2	0.517195
0	1	0	2	0.517194
0	1	0	2	0.517193
0	1	0	2	0.517192
0	1	0	2	0.51719
0	1	0	2	0.517189
0	1	0	2	0.517187
0	1	0	2	0.517185
0	1	0	2	0.517183
0	1	0	2	0.517181
0	1	0	2	0.517179
0	1	0	2	0.517177
0	1	0	2	0.517175
0	1	0	2	0.517172
0	1	0	2	0.517169
0	1	0	2	0.517166
0	1	0	2	0.517164
0	1	0	2	0.51716
0	1	0	2	0.517157
0	1	0	2	0.517154
0	1	0	2	0.517151
0	1	0	2	0.517147
0	1	0	2	0.517143
0	1	0	2	0.517139
0	1	0	2	0.517136
0	1	0	2	0.517132
0	1	0	2	0.517127
0	1	0	2	0.517123
0	1	0	2	0.517119
0	1	0	2	0.517114
0	1	0	2	0.517109
0	1	0	2	0.517105
0	1	0	2	0.5171
0	1	0	2	0.517095
0	1	0	2	0.517089
0	1	0	2	0.517084
0	1	0	2	0.517079
0	1	0	2	0.517073
0	1	0	2	0.517067
0	1	0	2	0.517062
0	1	0	2	0.517056
0	1	0	2	0.51705
0	1	0	2	0.517043
0	1	0	2	0.517037
0	1	0	2	0.517031
0	1	0	2	0.517024
0	1	0	2	0.517018
0	1	0	2	0.517011
0	1	0	2	0.517004
0	1	0	2	0.516997
0	1	0	2	0.51699
0	1	0	2	0.516982
0	1	0	2	0.516975
0	1	0	2	0.516967
0	1	0	2	0.51696
0	1	0	2	0.516952
0	1	0	2	0.516944
0	1	0	2	0.516936
0	1	0	2	0.516928
0	1	0	2	0.516919
0	1	0	2	0.516911
0	1	0	2	0.516902
0	1	0	2	0.516894
0	1	0	2	0.516885
0	1	0	2	0.516876
0	1	0	2	0.516867
0	1	0	2	0.516858
0	1	0	2	0.516849
0	1	0	2	0.516839
0	1	0	2	0.51683
0	1	0	2	0.51682
0	1	0	2	0.51681
0	1	0	2	0.5168
0	1	0	2	0.51679
0	1	0	2	0.51678
0	1	0	2	0.51677
0	1	0	2	0.516759
0	1	0	2	0.516749
0	1	0	2	0.516738
0	1	0	2	0.516727
0	1	0	2	0.516716
0	1	0	2	0.516705
0	1	0	2	0.516694
0	1	0	2	0.516683
0	1	0	2	0.516672
0	1	0	2	0.51666
0	1	0	2	0.516648
0	1	0	2	0.516637
0	1	0	2	0.516625
0	1	0	2	0.516613
0	1	0	2	0.516601
0	1	0	2	0.516588
0	1	0	2	0.516576
0	1	0	2	0.516563
0	1	0	2	0.516551
0	1	0	2	0.516538
0	1	0	2	0.516525
0	1	0	2	0.516512
0	1	0	2	0.516499
0	1	0	2	0.516486
0	1	0	2	0.516472
0	1	0	2	0.516459
0	1	0	2	0.516445
0	1	0	2	0.516431
0	1	0	2	0.516417
0	1	0	2	0.516403
0	1	0	2	0.516389
0	1	0	2	0.516375
0	1	0	2	0.51636
0	1	0	2	0.516346
0	1	0	2	0.516331
0	1	0	2	0.516317
0	1	0	2	0.516302
0	1	0	2	0.516287
0	1	0	2	0.516272
0	1	0	2	0.516256
0	1	0	2	0.516241
0	1	0	2	0.516225
0	1	0	2	0.51621
0	1	0	2	0.516194
0	1	0	2	0.516178
0	1	0	2	0.516162
0	1	0	2	0.516146
0	1	0	2	0.51613
0	1	0	2	0.516113
0	1	0	2	0.516097
0	1	0	2	0.51608
0	1	0	2	0.516063
0	1	0	2	0.516047
0	1	0	2	0.51603
0	1	0	2	0.516012
0	1	0	2	0.515995
0	1	0	2	0.515978
0	1	0	2	0.51596
0	1	0	2	0.515943
0	1	0	2	0.515925
0	1	0	2	0.515907
0	1	0	2	0.515889
0	1	0	2	0.515871
0	1	0	2	0.515853
0	1	0	2	0.515834
0	1	0	2	0.515816
0	1	0	2	0.515797
0	1	0	2	0.515779
0	1	0	2	0.51576
0	1	0	2	0.515741
0	1	0	2	0.515722
0	1	0	2	0.515702
0	1	0	2	0.515683
0	1	0	2	0.515664
0	1	0	2	0.515644
0	1	0	2	0.515624
0	1	0	2	0.515604
0	1	0	2	0.515585
0	1	0	2	0.515564
0	1	0	2	0.515544
0	1	0	2	0.515524
0	1	0	2	0.515503
0	1	0	2	0.515483
0	1	0	2	0.515462
0	1	0	2	0.515441
0	1	0	2	0.51542
0	1	0	2	0.515399
0	1	0	2	0.515378
0	1	0	2	0.515357
0	1	0	2	0.515335
0	1	0	2	0.515314
0	1	0	2	0.515292
0	1	0	2	0.51527
0	1	0	2	0.515248
0	1	0	2	0.515226
0	1	0	2	0.515204
0	1	0	2	0.515182
0	1	0	2	0.515159
0	1	0	2	0.515137
0	1	0	2	0.515114
0	1	0	2	0.515091
0	1	0	2	0.515068
0	1	0	2	0.515045
0	1	0	2	0.515022
0	1	0	2	0.514999
0	1	0	2	0.514975
0	1	0	2	0.514952
0	1	0	2	0.514928
0	1	0	2	0.514904
0	1	0	2	0.51488
0	1	0	2	0.514856
0	1	0	2	0.514832
0	1	0	2	0.514808
0	1	0	2	0.514783
0	1	0	2	0.514759
0	1	0	2	0.514734
0	1	0	2	0.514709
0	1	0	2	0.514685
0	1	0	2	0.51466
0	1	0	2	0.514634
0	1	0	2	0.514609
0	1	0	2	0.514584
0	1	0	2	0.514558
0	1	0	2	0.514533
0	1	0	2	0.514507
0	1	0	2	0.514481
0	1	0	2	0.514455
0	1	0	2	0.514429
0	1	0	2	0.514403
0	1	0	2	0.514376
0	1	0	2	0.51435
0	1	0	2	0.514323
0	1	0	2	0.514296
0	1	0	2	0.514269
0	1	0	2	0.514242
0	1	0	2	0.514215
0	1	0	2	0.514188
0	1	0	2	0.514161
0	1	0	2	0.514133
0	1	0	2	0.514106
0	1	0	2	0.514078
0	1	0	2	0.51405
0	1	0	2	0.514022
0	1	0	2	0.513994
0	1	0	2	0.513966
0	1	0	2	0.513937
0	1	0	2	0.513909
0	1	0	2	0.51388
0	1	0	2	0.513852
0	1	0	2	0.513823
0	1	0	2	0.513794
0	1	0	2	0.513765
0	1	0	2	0.513736
0	1	0	2	0.513706
0	1	0	2	0.513677
0	1	0	2	0.513647
0	1	0	2	0.513618
0	1	0	2	0.513588
0	1	0	2	0.513558
0	1	0	2	0.513528
0	1	0	2	0.513498
0	1	0	2	0.513467
0	1	0	2	0.513437
0	1	0	2	0.513406
0	1	0	2	0.513376
0	1	0	2	0.513345
0	1	0	2	0.513314
0	1	0	2	0.513283
0	1	0	2	0.513252
0	1	0	2	0.513221
0	1	0	2	0.513189
0	1	0	2	0.513158
0	1	0	2	0.513126
0	1	0	2	0.513094
0	1	0	2	0.513063
0	1	0	2	0.513031
0	1	0	2	0.512998
0	1	0	2	0.512966
0	1	0	2	0.512934
0	1	0	2	0.512901
0	1	0	2	0.512869
0	1	0	2	0.512836
0	1	0	2	0.512803
0	1	0	2	0.51277
0	1	0	2	0.512737
0	1	0	2	0.512704
0	1	0	2	0.51267
0	1	0	2	0.512637
0	1	0	2	0.512603
0	1	0	2	0.51257
0	1	0	2	0.512536
0	1	0	2	0.512502
0	1	0	2	0.512468
0	1	0	2	0.512434
0	1	0	2	0.512399
0	1	0	2	0.512365
0	1	0	2	0.51233
0	1	0	2	0.512296
0	1	0	2	0.512261
0	1	0	2	0.512226
0	1	0	2	0.512191
0	1	0	2	0.512156
0	1	0	2	0.512121
0	1	0	2	0.512085
0	1	0	2	0.51205
0	1	0	2	0.512014
0	1	0	2	0.511978
0	1	0	2	0.511942
0	1	0	2	0.511906
0	1	0	2	0.51187
0	1	0	2	0.511834
0	1	0	2	0.511798
0	1	0	2	0.511761
0	1	0	2	0.511724
0	1	0	2	0.511688
0	1	0	2	0.511651
0	1	0	2	0.511614
0	1	0	2	0.511577
0	1	0	2	0.51154
0	1	0	2	0.511502
0	1	0	2	0.511465
0	1	0	2	0.511427
0	1	0	2	0.511389
0	1	0	2	0.511352
0	1	0	2	0.511314
0	1	0	2	0.511276
0	1	0	2	0.511237
0	1	0	2	0.511199
0	1	0	2	0.511161
0	1	0	2	0.511122
0	1	0	2	0.511084
0	1	0	2	0.511045
0	1	0	2	0.511006
0	1	0	2	0.510967
0	1	0	2	0.510928
0	1	0	2	0.510888
0	1	0	2	0.510849
0	1	0	2	0.51081
0	1	0	2	0.51077
0	1	0	2	0.51073
0	1	0	2	0.51069
0	1	0	2	0.51065
0	1	0	2	0.51061
0	1	0	2	0.51057
0	1	0	2	0.51053
0	1	0	2	0.510489
0	1	0	2	0.510449
0	1	0	2	0.510408
0	1	0	2	0.510367
0	1	0	2	0.510326
0	1	0	2	0.510285
0	1	0	2	0.510244
0	1	0	2	0.510203
0	1	0	2	0.510161
0	1	0	2	0.51012
0	1	0	2	0.510078
0	1	0	2	0.510036
0	1	0	2	0.509994
0	1	0	2	0.509952
0	1	0	2	0.50991
0	1	0	2	0.509868
0	1	0	2	0.509825
0	1	0	2	0.509783
0	1	0	2	0.50974
0	1	0	2	0.509698
0	1	0	2	0.509655
0	1	0	2	0.509612
0	1	0	2	0.509569
0	1	0	2	0.509525
0	1	0	2	0.509482
0	1	0	2	0.509439
0	1	0	2	0.509395
0	1	0	2	0.509351
0	1	0	2	0.509308
0	1	0	2	0.509264
0	1	0	2	0.50922
0	1	0	2	0.509175
0	1	0	2	0.509131
0	1	0	2	0.509087
0	1	0	2	0.509042
0	1	0	2	0.508997
0	1	0	2	0.508953
0	1	0	2	0.508908
0	1	0	2	0.508863
0	1	0	2	0.508818
0	1	0	2	0.508772
0	1	0	2	0.508727
0	1	0	2	0.508682
0	1	0	2	0.508636
0	1	0	2	0.50859
0	1	0	2	0.508544
0	1	0	2	0.508499
0	1	0	2	0.508452
0	1	0	2	0.508406
0	1	0	2	0.50836
0	1	0	2	0.508314
0	1	0	2	0.508267
0	1	0	2	0.50822
0	1	0	2	0.508174
0	1	0	2	0.508127
0	1	0	2	0.50808
0	1	0	2	0.508032
0	1	0	2	0.507985
0	1	0	2	0.507938
