0	1	0	2	5.17199e-13
0	1	0	2	0.00517193
0	1	0	2	0.0103435
0	1	0	2	0.0155143
0	1	0	2	0.020684
0	1	0	2	0.0258522
0	1	0	2	0.0310185
0	1	0	2	0.0361826
0	1	0	2	0.041344
0	1	0	2	0.0465025
0	1	0	2	0.0516576
0	1	0	2	0.0568089
0	1	0	2	0.0619562
0	1	0	2	0.067099
0	1	0	2	0.0722369
0	1	0	2	0.0773696
0	1	0	2	0.0824967
0	1	0	2	0.0876179
0	1	0	2	0.0927327
0	1	0	2	0.0978408
0	1	0	2	0.102942
0	1	0	2	0.108036
0	1	0	2	0.113121
0	1	0	2	0.118199
0	1	0	2	0.123268
0	1	0	2	0.128329
0	1	0	2	0.13338
0	1	0	2	0.138421
0	1	0	2	0.143453
0	1	0	2	0.148474
0	1	0	2	0.153484
0	1	0	2	0.158484
0	1	0	2	0.163472
0	1	0	2	0.168448
0	1	0	2	0.173412
0	1	0	2	0.178364
0	1	0	2	0.183303
0	1	0	2	0.188229
0	1	0	2	0.193141
0	1	0	2	0.19804
0	1	0	2	0.202925
0	1	0	2	0.207794
0	1	0	2	0.21265
0	1	0	2	0.217489
0	1	0	2	0.222314
0	1	0	2	0.227122
0	1	0	2	0.231915
0	1	0	2	0.236691
0	1	0	2	0.24145
0	1	0	2	0.246192
0	1	0	2	0.250916
0	1	0	2	0.255623
0	1	0	2	0.260311
0	1	0	2	0.264982
0	1	0	2	0.269633
0	1	0	2	0.274265
0	1	0	2	0.278878
0	1	0	2	0.283471
0	1	0	2	0.288045
0	1	0	2	0.292598
0	1	0	2	0.29713
0	1	0	2	0.301641
0	1	0	2	0.306132
0	1	0	2	0.310601
0	1	0	2	0.315048
0	1	0	2	0.319473
0	1	0	2	0.323875
0	1	0	2	0.328255
0	1	0	2	0.332612
0	1	0	2	0.336946
0	1	0	2	0.341257
0	1	0	2	0.345544
0	1	0	2	0.349806
0	1	0	2	0.354045
0	1	0	2	0.358259
0	1	0	2	0.362448
0	1	0	2	0.366612
0	1	0	2	0.370751
0	1	0	2	0.374864
0	1	0	2	0.378952
0	1	0	2	0.383013
0	1	0	2	0.387048
0	1	0	2	0.391057
0	1	0	2	0.395039
0	1	0	2	0.398994
0	1	0	2	0.402921
0	1	0	2	0.406821
0	1	0	2	0.410694
0	1	0	2	0.414538
0	1	0	2	0.418354
0	1	0	2	0.422142
0	1	0	2	0.425902
0	1	0	2	0.429632
0	1	0	2	0.433334
0	1	0	2	0.437006
0	1	0	2	0.440649
0	1	0	2	0.444263
0	1	0	2	0.447847
0	1	0	2	0.4514
0	1	0	2	0.454924
0	1	0	2	0.458417
0	1	0	2	0.46188
0	1	0	2	0.465312
0	1	0	2	0.468713
0	1	0	2	0.472083
0	1	0	2	0.475422
0	1	0	2	0.47873
0	1	0	2	0.482006
0	1	0	2	0.48525
0	1	0	2	0.488463
0	1	0	2	0.491643
0	1	0	2	0.494792
0	1	0	2	0.497908
0	1	0	2	0.500992
0	1	0	2	0.504043
0	1	0	2	0.507061
0	1	0	2	0.510047
0	1	0	2	0.513
0	1	0	2	0.51592
0	1	0	2	0.518806
0	1	0	2	0.52166
