1e-12	0.865323
0.1	0.685146
0.2	0.539103
0.3	0.423442
0.4	0.333553
0.5	0.26529
0.6	0.214898
0.7	0.179007
0.8	0.154621
0.9	0.13911
1	0.130202
1.1	0.125969
1.2	0.124811
1.3	0.125435
1.4	0.126834
1.5	0.128257
1.6	0.129187
1.7	0.129301
1.8	0.128445
1.9	0.126598
2	0.12384
2.1	0.120323
2.2	0.116243
2.3	0.111816
2.4	0.107255
2.5	0.102756
2.6	0.098484
2.7	0.0945671
2.8	0.0910896
2.9	0.0880936
3	0.0855804
3.1	0.0835162
3.2	0.0818382
3.3	0.0804623
3.4	0.0792911
3.5	0.0782219
3.6	0.0771535
3.7	0.0759929
3.8	0.0746595
3.9	0.0730894
4	0.0712368
4.1	0.0690753
4.2	0.0665973
4.3	0.0638124
4.4	0.0607456
4.5	0.0574341
4.6	0.0539245
4.7	0.0502698
4.8	0.0465261
4.9	0.0427496
5	0.0389949
5.1	0.0353123
5.2	0.0317465
5.3	0.0283357
5.4	0.0251107
5.5	0.022095
5.6	0.0193048
5.7	0.0167492
5.8	0.0144315
5.9	0.0123493
6	0.0104958
6.1	0.00886038
6.2	0.0074299
6.3	0.00618916
6.4	0.00512181
6.5	0.00421096
6.6	0.00343976
6.7	0.00279181
6.8	0.00225152
6.9	0.00180435
7	0.00143693
7.1	0.00113722
7.2	0.000894458
7.3	0.000699202
7.4	0.000543235
7.5	0.0004195
7.6	0.000321995
7.7	0.000245672
7.8	0.000186321
7.9	0.00014047
8	0.000105277
8.1	7.84376e-05
8.2	5.80986e-05
8.3	4.27828e-05
8.4	3.13218e-05
8.5	2.27985e-05
8.6	1.64991e-05
8.7	1.18718e-05
8.8	8.49351e-06
8.9	6.04198e-06
9	4.27369e-06
9.1	3.00588e-06
9.2	2.10233e-06
9.3	1.46223e-06
9.4	1.0115e-06
9.5	6.96064e-07
9.6	4.76745e-07
9.7	3.25361e-07
9.8	2.21823e-07
9.9	1.51972e-07
10	1.06008e-07
10.1	7.73754e-08
10.2	6.20359e-08
10.3	5.80562e-08
10.4	6.5527e-08
10.5	8.68551e-08
10.6	1.2756e-07
10.7	1.97833e-07
10.8	3.15321e-07
10.9	5.09948e-07
11	8.32192e-07
11.1	1.36727e-06
11.2	2.25953e-06
11.3	3.75449e-06
11.4	6.27175e-06
11.5	1.05318e-05
11.6	1.77779e-05
11.7	3.01659e-05
11.8	5.14523e-05
11.9	8.82148e-05
12	0.000152028
12.1	0.000263359
12.2	0.000458575
12.3	0.000802619
12.4	0.00141202
12.5	0.00249692
12.6	0.00443808
